x	y	z	Name	Colour (red)	Colour (green)	Colour (blue)
508161.4977	5899916.3687	0.0000	LineP3	85	170	0
508160.2126	5899913.7583	0.0000	LineP3	85	170	0
508159.7307	5899911.9512	0.0000	LineP3	85	170	0
508160.0118	5899909.5416	0.0000	LineP3	85	170	0
508160.0118	5899909.0195	0.0000	LineP3	85	170	0
508159.6905	5899908.1761	0.0000	LineP3	85	170	0
508157.4416	5899906.9713	0.0000	LineP3	85	170	0
508157.4014	5899906.9312	0.0000	LineP3	85	170	0
508155.1525	5899905.8870	0.0000	LineP3	85	170	0
508152.5822	5899902.9152	0.0000	LineP3	85	170	0
508152.2208	5899901.2284	0.0000	LineP3	85	170	0
508152.2208	5899901.1481	0.0000	LineP3	85	170	0
508152.5019	5899899.6622	0.0000	LineP3	85	170	0
508152.5019	5899899.6220	0.0000	LineP3	85	170	0
508152.5019	5899899.5819	0.0000	LineP3	85	170	0
508152.5822	5899898.3369	0.0000	LineP3	85	170	0
508152.4216	5899896.6100	0.0000	LineP3	85	170	0
508152.4216	5899896.5297	0.0000	LineP3	85	170	0
508151.2971	5899894.4414	0.0000	LineP3	85	170	0
508151.2971	5899894.3611	0.0000	LineP3	85	170	0
508149.8915	5899892.8752	0.0000	LineP3	85	170	0
508149.8514	5899892.5941	0.0000	LineP3	85	170	0
508149.0080	5899891.3089	0.0000	LineP3	85	170	0
508149.0080	5899891.1885	0.0000	LineP3	85	170	0
508149.5702	5899889.5419	0.0000	LineP3	85	170	0
508149.9718	5899888.0158	0.0000	LineP3	85	170	0
508149.8915	5899886.8512	0.0000	LineP3	85	170	0
508149.8915	5899886.8110	0.0000	LineP3	85	170	0
508149.5702	5899885.5661	0.0000	LineP3	85	170	0
508149.9718	5899884.0801	0.0000	LineP3	85	170	0
508150.2530	5899882.8352	0.0000	LineP3	85	170	0
508146.9598	5899875.3253	0.0000	LineP3	85	170	0
508145.3936	5899873.9598	0.0000	LineP3	85	170	0
508145.3534	5899873.9197	0.0000	LineP3	85	170	0
508143.6667	5899873.8795	0.0000	LineP3	85	170	0
508142.3816	5899872.6346	0.0000	LineP3	85	170	0
508139.4901	5899870.8675	0.0000	LineP3	85	170	0
508138.0845	5899868.7792	0.0000	LineP3	85	170	0
508138.0042	5899868.6989	0.0000	LineP3	85	170	0
508137.0403	5899867.3736	0.0000	LineP3	85	170	0
508137.0403	5899867.3334	0.0000	LineP3	85	170	0
508136.0363	5899865.1648	0.0000	LineP3	85	170	0
508135.9962	5899865.0845	0.0000	LineP3	85	170	0
508134.7341	5899863.5271	0.0000	LineP3	85	170	0
508134.7110	5899863.4379	0.0000	LineP3	85	170	0
508134.6307	5899863.3174	0.0000	LineP3	85	170	0
508133.0243	5899860.9480	0.0000	LineP3	85	170	0
508133.0243	5899860.9078	0.0000	LineP3	85	170	0
508133.0243	5899860.8677	0.0000	LineP3	85	170	0
508132.9440	5899860.7472	0.0000	LineP3	85	170	0
508131.5786	5899858.5786	0.0000	LineP3	85	170	0
508129.6509	5899853.5586	0.0000	LineP3	85	170	0
508127.7634	5899850.7875	0.0000	LineP3	85	170	0
508126.5586	5899849.1410	0.0000	LineP3	85	170	0
508126.5184	5899849.0607	0.0000	LineP3	85	170	0
508126.4783	5899849.0607	0.0000	LineP3	85	170	0
508124.3307	5899848.2203	0.0000	LineP3	85	170	0
508130.8229	5899831.5610	0.0000	LineP3	85	170	0
508130.8557	5899831.5911	0.0000	LineP3	85	170	0
508133.7874	5899829.9847	0.0000	LineP3	85	170	0
508136.2773	5899828.7799	0.0000	LineP3	85	170	0
508136.3174	5899828.7397	0.0000	LineP3	85	170	0
508137.7632	5899828.2980	0.0000	LineP3	85	170	0
508137.8435	5899828.3381	0.0000	LineP3	85	170	0
508138.1648	5899828.4184	0.0000	LineP3	85	170	0
508139.8114	5899829.8240	0.0000	LineP3	85	170	0
508139.8114	5899829.9445	0.0000	LineP3	85	170	0
508139.8114	5899830.0650	0.0000	LineP3	85	170	0
508142.4619	5899835.2055	0.0000	LineP3	85	170	0
508145.7952	5899839.5026	0.0000	LineP3	85	170	0
508147.7630	5899841.1090	0.0000	LineP3	85	170	0
508148.9277	5899843.3178	0.0000	LineP3	85	170	0
508148.9678	5899843.3178	0.0000	LineP3	85	170	0
508150.8152	5899844.6431	0.0000	LineP3	85	170	0
508151.4979	5899846.1691	0.0000	LineP3	85	170	0
508151.4979	5899846.2495	0.0000	LineP3	85	170	0
508151.4979	5899846.2896	0.0000	LineP3	85	170	0
508151.4979	5899846.4503	0.0000	LineP3	85	170	0
508151.8995	5899849.4221	0.0000	LineP3	85	170	0
508153.7870	5899851.3096	0.0000	LineP3	85	170	0
508154.9517	5899852.7554	0.0000	LineP3	85	170	0
508158.7267	5899854.9642	0.0000	LineP3	85	170	0
508160.0520	5899857.1328	0.0000	LineP3	85	170	0
508160.0921	5899857.1730	0.0000	LineP3	85	170	0
508161.4977	5899859.7834	0.0000	LineP3	85	170	0
508163.4254	5899862.0323	0.0000	LineP3	85	170	0
508165.1925	5899865.6066	0.0000	LineP3	85	170	0
508165.9153	5899868.8194	0.0000	LineP3	85	170	0
508166.7989	5899871.9117	0.0000	LineP3	85	170	0
508168.1643	5899874.9237	0.0000	LineP3	85	170	0
508169.6101	5899877.5341	0.0000	LineP3	85	170	0
508170.1321	5899880.5862	0.0000	LineP3	85	170	0
508170.1321	5899880.6264	0.0000	LineP3	85	170	0
508171.3369	5899882.9557	0.0000	LineP3	85	170	0
508173.3851	5899886.8110	0.0000	LineP3	85	170	0
508175.6340	5899888.9797	0.0000	LineP3	85	170	0
508178.2043	5899891.1885	0.0000	LineP3	85	170	0
508178.9673	5899892.5137	0.0000	LineP3	85	170	0
508179.4492	5899893.8390	0.0000	LineP3	85	170	0
508179.4894	5899894.9233	0.0000	LineP3	85	170	0
508179.4091	5899895.0438	0.0000	LineP3	85	170	0
508178.2043	5899895.6462	0.0000	LineP3	85	170	0
508178.0838	5899895.6462	0.0000	LineP3	85	170	0
508177.6019	5899896.8912	0.0000	LineP3	85	170	0
508177.6019	5899897.0518	0.0000	LineP3	85	170	0
508177.6019	5899897.2124	0.0000	LineP3	85	170	0
508177.8428	5899899.2204	0.0000	LineP3	85	170	0
508177.8428	5899899.2606	0.0000	LineP3	85	170	0
508177.8428	5899899.3008	0.0000	LineP3	85	170	0
508177.8428	5899899.3811	0.0000	LineP3	85	170	0
508178.2043	5899902.2726	0.0000	LineP3	85	170	0
508179.6099	5899904.8428	0.0000	LineP3	85	170	0
508181.4572	5899906.3288	0.0000	LineP3	85	170	0
508184.2684	5899907.2123	0.0000	LineP3	85	170	0
508180.5336	5899916.4089	0.0000	LineP3	85	170	0
508179.0878	5899915.8065	0.0000	LineP3	85	170	0
508176.7987	5899916.6499	0.0000	LineP3	85	170	0
508176.7585	5899916.6499	0.0000	LineP3	85	170	0
508174.5899	5899917.1318	0.0000	LineP3	85	170	0
508172.1401	5899916.4089	0.0000	LineP3	85	170	0
508172.1000	5899916.4089	0.0000	LineP3	85	170	0
508170.6542	5899916.8105	0.0000	LineP3	85	170	0
508170.6141	5899916.8507	0.0000	LineP3	85	170	0
508170.4534	5899917.4932	0.0000	LineP3	85	170	0
508171.3369	5899918.6980	0.0000	LineP3	85	170	0
508172.1803	5899920.3446	0.0000	LineP3	85	170	0
508173.5859	5899921.2683	0.0000	LineP3	85	170	0
508175.1120	5899922.7943	0.0000	LineP3	85	170	0
508175.9152	5899925.3244	0.0000	LineP3	85	170	0
508175.9152	5899925.3646	0.0000	LineP3	85	170	0
508175.9955	5899925.5252	0.0000	LineP3	85	170	0
508176.8388	5899927.1718	0.0000	LineP3	85	170	0
508176.8388	5899927.4127	0.0000	LineP3	85	170	0
508176.8388	5899928.6979	0.0000	LineP3	85	170	0
508176.6782	5899928.8183	0.0000	LineP3	85	170	0
