x	y	z	Name	Colour (red)	Colour (green)	Colour (blue)
507879.8329	5899603.5178	0.0000	LineP6	255	85	0
507879.4553	5899604.2493	0.0000	LineP6	255	85	0
507877.9451	5899602.8807	0.0000	LineP6	255	85	0
507877.8980	5899602.8807	0.0000	LineP6	255	85	0
507877.8744	5899602.8807	0.0000	LineP6	255	85	0
507877.8744	5899602.8571	0.0000	LineP6	255	85	0
507876.7181	5899601.2761	0.0000	LineP6	255	85	0
507875.3495	5899600.0963	0.0000	LineP6	255	85	0
507873.2967	5899598.1614	0.0000	LineP6	255	85	0
507869.3089	5899595.1646	0.0000	LineP6	255	85	0
507868.3886	5899593.4421	0.0000	LineP6	255	85	0
507867.6099	5899591.3656	0.0000	LineP6	255	85	0
507865.6986	5899589.2655	0.0000	LineP6	255	85	0
507865.6750	5899589.2655	0.0000	LineP6	255	85	0
507865.6514	5899589.2419	0.0000	LineP6	255	85	0
507864.7076	5899587.4250	0.0000	LineP6	255	85	0
507864.6840	5899587.4250	0.0000	LineP6	255	85	0
507864.6604	5899587.4250	0.0000	LineP6	255	85	0
507863.5749	5899585.1834	0.0000	LineP6	255	85	0
507862.7491	5899582.5878	0.0000	LineP6	255	85	0
507861.3569	5899580.7708	0.0000	LineP6	255	85	0
507860.0119	5899579.0247	0.0000	LineP6	255	85	0
507860.0119	5899577.7741	0.0000	LineP6	255	85	0
507859.8703	5899576.0044	0.0000	LineP6	255	85	0
507860.6490	5899574.0223	0.0000	LineP6	255	85	0
507861.8996	5899571.3559	0.0000	LineP6	255	85	0
507863.3626	5899569.0906	0.0000	LineP6	255	85	0
507864.0941	5899566.8254	0.0000	LineP6	255	85	0
507862.9142	5899563.0735	0.0000	LineP6	255	85	0
507862.9614	5899561.4690	0.0000	LineP6	255	85	0
507862.9614	5899559.2509	0.0000	LineP6	255	85	0
507862.5839	5899557.6464	0.0000	LineP6	255	85	0
507862.5603	5899557.6228	0.0000	LineP6	255	85	0
507862.1827	5899556.4193	0.0000	LineP6	255	85	0
507873.1315	5899547.6651	0.0000	LineP6	255	85	0
507873.2023	5899547.7123	0.0000	LineP6	255	85	0
507873.2731	5899547.8067	0.0000	LineP6	255	85	0
507873.3202	5899547.8539	0.0000	LineP6	255	85	0
507876.5530	5899549.1281	0.0000	LineP6	255	85	0
507876.6473	5899549.1281	0.0000	LineP6	255	85	0
507876.6709	5899549.1281	0.0000	LineP6	255	85	0
507878.9362	5899548.9157	0.0000	LineP6	255	85	0
507880.6351	5899547.1696	0.0000	LineP6	255	85	0
507882.7116	5899545.0459	0.0000	LineP6	255	85	0
507882.8060	5899545.0223	0.0000	LineP6	255	85	0
507883.9386	5899545.1875	0.0000	LineP6	255	85	0
507884.0566	5899545.2111	0.0000	LineP6	255	85	0
507884.1510	5899545.2582	0.0000	LineP6	255	85	0
507884.1982	5899545.3054	0.0000	LineP6	255	85	0
507886.0151	5899546.6032	0.0000	LineP6	255	85	0
507887.1477	5899550.5674	0.0000	LineP6	255	85	0
507887.1477	5899550.6146	0.0000	LineP6	255	85	0
507888.7287	5899554.3665	0.0000	LineP6	255	85	0
507889.7905	5899557.5992	0.0000	LineP6	255	85	0
507891.2535	5899560.2420	0.0000	LineP6	255	85	0
507893.2120	5899564.4185	0.0000	LineP6	255	85	0
507893.2120	5899564.4657	0.0000	LineP6	255	85	0
507893.2120	5899564.4893	0.0000	LineP6	255	85	0
507898.0257	5899570.4120	0.0000	LineP6	255	85	0
507901.3764	5899574.4470	0.0000	LineP6	255	85	0
507906.4968	5899579.7562	0.0000	LineP6	255	85	0
507906.4968	5899579.8034	0.0000	LineP6	255	85	0
507908.8564	5899581.3607	0.0000	LineP6	255	85	0
507911.3105	5899582.8945	0.0000	LineP6	255	85	0
507911.3105	5899582.9181	0.0000	LineP6	255	85	0
507913.9533	5899585.5845	0.0000	LineP6	255	85	0
507913.9533	5899585.6081	0.0000	LineP6	255	85	0
